year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2022,7,1,819,823,-4,936,946,-10,YX,1005,N408YX,LGA,ORF,55,296,8,23,2022-07-01T08:00:00Z
2022,7,1,819,600,139,1008,811,117,AA,194,N898NN,LGA,CLT,83,544,6,0,2022-07-01T06:00:00Z
2022,7,1,822,830,-8,939,1009,-30,9E,1182,N303PQ,JFK,BUF,55,301,8,30,2022-07-01T08:00:00Z
2022,7,1,823,820,3,1026,1022,4,UA,366,N24974,EWR,DEN,205,1605,8,20,2022-07-01T08:00:00Z
2022,7,1,824,830,-6,929,1002,-33,YX,858,N656RW,LGA,IAD,46,229,8,30,2022-07-01T08:00:00Z
2022,7,1,824,829,-5,933,943,-10,B6,279,N519JB,JFK,BOS,42,187,8,29,2022-07-01T08:00:00Z
2022,7,1,825,829,-4,1110,1138,-28,UA,627,N37257,EWR,RSW,145,1068,8,29,2022-07-01T08:00:00Z
2022,7,1,825,830,-5,937,955,-18,YX,1257,N810MD,LGA,DCA,43,214,8,30,2022-07-01T08:00:00Z
2022,7,1,825,830,-5,1038,1057,-19,9E,972,N272PQ,LGA,SAV,111,722,8,30,2022-07-01T08:00:00Z
2022,7,1,825,830,-5,941,959,-18,9E,989,N313PQ,JFK,BNA,98,765,8,30,2022-07-01T08:00:00Z
2022,7,1,825,830,-5,954,1005,-11,AA,94,N968AN,LGA,ORD,109,733,8,30,2022-07-01T08:00:00Z
2022,7,1,826,830,-4,1031,1047,-16,YX,1345,N245JQ,JFK,CLT,80,541,8,30,2022-07-01T08:00:00Z
2022,7,1,826,830,-4,1009,1011,-2,YX,830,N748YX,EWR,PIT,61,319,8,30,2022-07-01T08:00:00Z
2022,7,1,826,830,-4,1005,1017,-12,9E,994,N200PQ,LGA,RDU,70,431,8,30,2022-07-01T08:00:00Z
2022,7,1,826,830,-4,1004,1029,-25,9E,1129,N319PQ,LGA,GSO,68,461,8,30,2022-07-01T08:00:00Z
2022,7,1,826,830,-4,940,1007,-27,9E,1164,N906XJ,LGA,MKE,110,738,8,30,2022-07-01T08:00:00Z
2022,7,1,826,732,54,1119,1028,51,B6,497,N561JB,EWR,RSW,150,1068,7,32,2022-07-01T07:00:00Z
2022,7,1,827,829,-2,1054,1115,-21,AA,293,N949NN,LGA,DFW,175,1389,8,29,2022-07-01T08:00:00Z
2022,7,1,827,829,-2,958,1019,-21,B6,60,N598JB,JFK,RDU,65,427,8,29,2022-07-01T08:00:00Z
2022,7,1,828,829,-1,1101,1118,-17,UA,250,N26226,EWR,SAN,302,2425,8,29,2022-07-01T08:00:00Z
2022,7,1,828,830,-2,1035,1103,-28,DL,574,N312US,LGA,ATL,107,762,8,30,2022-07-01T08:00:00Z
2022,7,1,828,830,-2,1054,1133,-39,DL,659,N144DU,JFK,DFW,178,1391,8,30,2022-07-01T08:00:00Z
2022,7,1,829,829,0,1026,1030,-4,DL,396,N327NB,JFK,MSP,153,1029,8,29,2022-07-01T08:00:00Z
2022,7,1,830,835,-5,1129,1153,-24,B6,576,N946JL,JFK,SFO,332,2586,8,35,2022-07-01T08:00:00Z
2022,7,1,832,830,2,1017,1032,-15,UA,186,N445UA,EWR,MYR,79,550,8,30,2022-07-01T08:00:00Z
2022,7,1,833,840,-7,945,1003,-18,YX,1287,N221JQ,EWR,BOS,43,200,8,40,2022-07-01T08:00:00Z
2022,7,1,834,835,-1,1106,1125,-19,UA,434,N12004,EWR,LAX,291,2454,8,35,2022-07-01T08:00:00Z
2022,7,1,834,840,-6,1008,1027,-19,YX,937,N871RW,LGA,GSO,68,461,8,40,2022-07-01T08:00:00Z
2022,7,1,834,835,-1,1006,1019,-13,9E,1141,N147PQ,JFK,RIC,55,288,8,35,2022-07-01T08:00:00Z
2022,7,1,835,845,-10,1055,1116,-21,YX,933,N423YX,LGA,ATL,111,762,8,45,2022-07-01T08:00:00Z
2022,7,1,840,845,-5,1000,1028,-28,DL,682,N122DU,LGA,ORD,111,733,8,45,2022-07-01T08:00:00Z
2022,7,1,842,850,-8,1017,1035,-18,UA,545,N18223,EWR,CLE,61,404,8,50,2022-07-01T08:00:00Z
2022,7,1,842,845,-3,1111,1140,-29,AA,741,N837AW,JFK,AUS,188,1521,8,45,2022-07-01T08:00:00Z
2022,7,1,844,845,-1,1000,1028,-28,AA,744,N341RW,JFK,ORD,110,740,8,45,2022-07-01T08:00:00Z
2022,7,1,845,810,35,1330,1302,28,UA,9,N654UA,EWR,OGG,600,4904,8,10,2022-07-01T08:00:00Z
2022,7,1,848,855,-7,1019,1054,-35,9E,1013,N915XJ,LGA,MEM,127,963,8,55,2022-07-01T08:00:00Z
2022,7,1,848,845,3,1005,1029,-24,9E,1210,N601LR,JFK,ORD,115,740,8,45,2022-07-01T08:00:00Z
2022,7,1,848,900,-12,946,1026,-40,B6,660,N292JB,LGA,BOS,44,184,9,0,2022-07-01T09:00:00Z
2022,7,1,849,1905,824,1210,2220,830,UA,425,N14214,EWR,SEA,345,2402,19,5,2022-07-01T19:00:00Z
2022,7,1,849,900,-11,1035,1121,-46,9E,977,N307PQ,LGA,TYS,85,648,9,0,2022-07-01T09:00:00Z
2022,7,1,850,850,0,1043,1112,-29,9E,1148,N195PQ,LGA,CHS,90,641,8,50,2022-07-01T08:00:00Z
2022,7,1,851,900,-9,1133,1155,-22,NK,370,N658NK,EWR,MCO,132,937,9,0,2022-07-01T09:00:00Z
2022,7,1,851,900,-9,1028,1046,-18,YX,922,N440YX,LGA,CLE,67,419,9,0,2022-07-01T09:00:00Z
2022,7,1,851,855,-4,1000,1024,-24,YX,1347,N205JQ,JFK,DCA,50,213,8,55,2022-07-01T08:00:00Z
2022,7,1,851,900,-9,1026,1103,-37,9E,1183,N908XJ,LGA,ILM,70,500,9,0,2022-07-01T09:00:00Z
2022,7,1,851,900,-9,1200,1158,2,AS,7,N975AK,EWR,LAX,306,2454,9,0,2022-07-01T09:00:00Z
2022,7,1,852,900,-8,1154,1222,-28,AA,40,N111ZM,JFK,SFO,331,2586,9,0,2022-07-01T09:00:00Z
2022,7,1,852,900,-8,1221,1301,-40,B6,152,N828JB,JFK,SJU,189,1598,9,0,2022-07-01T09:00:00Z
2022,7,1,853,840,13,1157,1145,12,UA,68,N2749U,EWR,SFO,310,2565,8,40,2022-07-01T08:00:00Z
2022,7,1,854,859,-5,1139,1200,-21,DL,169,N184DN,JFK,LAX,302,2475,8,59,2022-07-01T08:00:00Z
2022,7,1,854,855,-1,1155,1216,-21,NK,777,N687NK,LGA,MIA,157,1096,8,55,2022-07-01T08:00:00Z
2022,7,1,854,900,-6,1104,1109,-5,YX,845,N644RW,EWR,CLT,74,529,9,0,2022-07-01T09:00:00Z
2022,7,1,854,900,-6,1128,1155,-27,AS,39,N274AK,JFK,SAN,304,2446,9,0,2022-07-01T09:00:00Z
2022,7,1,854,900,-6,1133,1200,-27,B6,176,N585JB,EWR,TPA,130,997,9,0,2022-07-01T09:00:00Z
2022,7,1,855,859,-4,1128,1152,-24,UA,587,N38459,EWR,MCO,127,937,8,59,2022-07-01T08:00:00Z
2022,7,1,855,900,-5,1113,1113,0,YX,797,N650RW,EWR,MCI,154,1092,9,0,2022-07-01T09:00:00Z
2022,7,1,857,900,-3,1325,1028,NA,9E,1231,N655CA,LGA,ACK,NA,202,9,0,2022-07-01T09:00:00Z
2022,7,1,857,900,-3,1158,1215,-17,AA,297,N869NN,LGA,MIA,153,1096,9,0,2022-07-01T09:00:00Z
2022,7,1,858,900,-2,1011,1028,-17,YX,1334,N206JQ,LGA,BOS,42,184,9,0,2022-07-01T09:00:00Z
2022,7,1,858,900,-2,1023,1046,-23,9E,1120,N928XJ,JFK,PIT,60,340,9,0,2022-07-01T09:00:00Z
2022,7,1,858,900,-2,1056,1129,-33,B6,113,N2102J,JFK,LAS,281,2248,9,0,2022-07-01T09:00:00Z
2022,7,1,859,900,-1,1047,1031,16,YX,804,N726YX,EWR,MKE,114,725,9,0,2022-07-01T09:00:00Z
2022,7,1,900,900,0,1139,1136,3,B6,160,N648JB,JFK,ATL,103,760,9,0,2022-07-01T09:00:00Z
2022,7,1,901,900,1,1022,1038,-16,UA,192,N436UA,LGA,ORD,112,733,9,0,2022-07-01T09:00:00Z
2022,7,1,902,905,-3,1348,1348,0,UA,95,N793UA,EWR,HNL,613,4962,9,5,2022-07-01T09:00:00Z
2022,7,1,903,845,18,1135,1111,24,YX,893,N640RW,EWR,SAV,105,708,8,45,2022-07-01T08:00:00Z
2022,7,1,903,855,8,1044,1055,-11,B6,612,N586JB,JFK,DTW,81,509,8,55,2022-07-01T08:00:00Z
2022,7,1,906,903,3,1149,1159,-10,UA,385,N37527,EWR,PDX,328,2434,9,3,2022-07-01T09:00:00Z
2022,7,1,906,905,1,1157,1212,-15,AA,129,N758AN,JFK,MIA,148,1089,9,5,2022-07-01T09:00:00Z
2022,7,1,908,910,-2,1057,1104,-7,YX,987,N869RW,LGA,ILM,75,500,9,10,2022-07-01T09:00:00Z
2022,7,1,908,910,-2,1050,1048,2,YX,813,N744YX,EWR,BGR,62,393,9,10,2022-07-01T09:00:00Z
2022,7,1,908,915,-7,1104,1135,-31,YX,810,N632RW,EWR,AVL,82,583,9,15,2022-07-01T09:00:00Z
2022,7,1,908,909,-1,1102,1122,-20,B6,378,N309JB,JFK,CHS,93,636,9,9,2022-07-01T09:00:00Z
2022,7,1,909,903,6,1325,1314,11,UA,562,N27724,EWR,STT,206,1634,9,3,2022-07-01T09:00:00Z
2022,7,1,909,913,-4,1057,1107,-10,YX,888,N636RW,EWR,STL,122,872,9,13,2022-07-01T09:00:00Z
2022,7,1,910,915,-5,1044,1114,-30,YX,1357,N242JQ,LGA,CMH,74,479,9,15,2022-07-01T09:00:00Z
2022,7,1,910,915,-5,1017,1042,-25,9E,1128,N931XJ,JFK,BTV,47,266,9,15,2022-07-01T09:00:00Z
2022,7,1,912,900,12,1208,1150,18,WN,43,N7815L,LGA,HOU,216,1428,9,0,2022-07-01T09:00:00Z
2022,7,1,914,915,-1,1105,1141,-36,9E,1093,N902XJ,LGA,GRR,94,618,9,15,2022-07-01T09:00:00Z
2022,7,1,916,925,-9,1301,1321,-20,AA,447,N12028,JFK,STT,206,1623,9,25,2022-07-01T09:00:00Z
2022,7,1,917,752,85,1234,1058,96,UA,446,N27253,EWR,MIA,151,1085,7,52,2022-07-01T07:00:00Z
2022,7,1,917,936,-19,1041,1105,-24,B6,241,N266JB,EWR,BOS,48,200,9,36,2022-07-01T09:00:00Z
2022,7,1,919,920,-1,1037,1049,-12,YX,859,N739YX,EWR,ALB,34,143,9,20,2022-07-01T09:00:00Z
2022,7,1,920,922,-2,1134,1146,-12,YX,831,N721YX,EWR,IND,93,645,9,22,2022-07-01T09:00:00Z
2022,7,1,920,807,73,1037,955,42,B6,334,N521JB,JFK,ORD,118,740,8,7,2022-07-01T08:00:00Z
2022,7,1,921,925,-4,1023,1051,-28,9E,1196,N316PQ,JFK,IAD,44,228,9,25,2022-07-01T09:00:00Z
2022,7,1,922,929,-7,1137,1149,-12,YX,947,N826MD,LGA,SDF,107,659,9,29,2022-07-01T09:00:00Z
2022,7,1,922,910,12,1219,1231,-12,YX,1042,N428YX,LGA,IAH,215,1416,9,10,2022-07-01T09:00:00Z
2022,7,1,922,930,-8,1037,1110,-33,AA,742,N762US,LGA,ORD,112,733,9,30,2022-07-01T09:00:00Z
2022,7,1,922,930,-8,1249,1240,9,AS,34,N268AK,JFK,SEA,341,2422,9,30,2022-07-01T09:00:00Z
2022,7,1,923,929,-6,1024,1053,-29,9E,1070,N348PQ,JFK,SYR,46,209,9,29,2022-07-01T09:00:00Z
2022,7,1,923,930,-7,1220,1221,-1,AA,298,N112AN,JFK,SNA,307,2454,9,30,2022-07-01T09:00:00Z
2022,7,1,924,930,-6,1146,1155,-9,NK,24,N519NK,EWR,ATL,105,746,9,30,2022-07-01T09:00:00Z
2022,7,1,924,929,-5,1108,1149,-41,9E,1005,N187GJ,LGA,AVL,85,599,9,29,2022-07-01T09:00:00Z
2022,7,1,925,928,-3,1121,1123,-2,NK,318,N505NK,EWR,MYR,78,550,9,28,2022-07-01T09:00:00Z
2022,7,1,925,935,-10,1236,1235,1,B6,581,N2142J,JFK,LAX,303,2475,9,35,2022-07-01T09:00:00Z
2022,7,1,927,930,-3,1034,1100,-26,YX,1286,N879RW,LGA,DCA,44,214,9,30,2022-07-01T09:00:00Z
2022,7,1,927,850,37,1142,1053,49,YX,876,N728YX,EWR,DTW,81,488,8,50,2022-07-01T08:00:00Z
2022,7,1,927,919,8,1113,1108,5,YX,788,N647RW,EWR,RDU,63,416,9,19,2022-07-01T09:00:00Z
2022,7,1,927,935,-8,1053,1118,-25,YX,782,N646RW,EWR,BNA,100,748,9,35,2022-07-01T09:00:00Z
2022,7,1,928,924,4,1035,1035,0,B6,568,N296JB,JFK,ACK,50,199,9,24,2022-07-01T09:00:00Z
2022,7,1,930,930,0,1251,1231,20,YV,1366,N88331,LGA,IAH,219,1416,9,30,2022-07-01T09:00:00Z
2022,7,1,930,930,0,1142,1208,-26,DL,125,N309US,LGA,ATL,106,762,9,30,2022-07-01T09:00:00Z
2022,7,1,931,939,-8,1126,1139,-13,DL,691,N119DU,EWR,DTW,79,488,9,39,2022-07-01T09:00:00Z
2022,7,1,931,941,-10,1112,1132,-20,YX,959,N441YX,JFK,CLE,71,425,9,41,2022-07-01T09:00:00Z
2022,7,1,934,900,34,1221,1147,34,B6,328,N2039J,JFK,MCO,135,944,9,0,2022-07-01T09:00:00Z
2022,7,1,935,910,25,1056,1047,9,YX,913,N104HQ,LGA,PIT,59,335,9,10,2022-07-01T09:00:00Z
2022,7,1,935,940,-5,1257,1257,0,AS,8,N925VA,JFK,SFO,346,2586,9,40,2022-07-01T09:00:00Z
2022,7,1,935,930,5,1158,1146,12,B6,676,N834JB,LGA,MSY,150,1183,9,30,2022-07-01T09:00:00Z
2022,7,1,940,945,-5,1118,1131,-13,9E,1064,N176PQ,EWR,RDU,66,416,9,45,2022-07-01T09:00:00Z
2022,7,1,940,945,-5,1100,1143,-43,9E,1232,N485PX,LGA,STL,116,888,9,45,2022-07-01T09:00:00Z
2022,7,1,942,930,12,1216,1148,28,B6,724,N373JB,LGA,SAV,105,722,9,30,2022-07-01T09:00:00Z
2022,7,1,945,950,-5,1111,1141,-30,9E,1084,N921XJ,LGA,PIT,55,335,9,50,2022-07-01T09:00:00Z
2022,7,1,945,950,-5,1140,1155,-15,9E,1243,N479PX,EWR,CVG,86,569,9,50,2022-07-01T09:00:00Z
2022,7,1,946,946,0,1145,1213,-28,UA,210,N37274,EWR,LAS,283,2227,9,46,2022-07-01T09:00:00Z
2022,7,1,946,950,-4,1150,1203,-13,9E,1029,N600LR,JFK,IND,94,665,9,50,2022-07-01T09:00:00Z
2022,7,1,946,951,-5,1158,1219,-21,9E,1090,N146PQ,JFK,SAV,106,718,9,51,2022-07-01T09:00:00Z
2022,7,1,947,955,-8,1123,1146,-23,YX,1263,N212JQ,JFK,CMH,72,483,9,55,2022-07-01T09:00:00Z
2022,7,1,947,950,-3,1133,1154,-21,YX,875,N856RW,EWR,CMH,75,463,9,50,2022-07-01T09:00:00Z
2022,7,1,948,950,-2,1210,1211,-1,YX,873,N722YX,EWR,TVC,104,644,9,50,2022-07-01T09:00:00Z
2022,7,1,949,950,-1,1058,1113,-15,YX,1252,N202JQ,JFK,BOS,40,187,9,50,2022-07-01T09:00:00Z
2022,7,1,950,930,20,1050,1049,1,B6,481,N294JB,JFK,BTV,46,266,9,30,2022-07-01T09:00:00Z
2022,7,1,953,956,-3,1219,1223,-4,UA,315,N13716,EWR,ATL,106,746,9,56,2022-07-01T09:00:00Z
2022,7,1,953,925,28,1113,1046,27,UA,540,N493UA,EWR,BOS,47,200,9,25,2022-07-01T09:00:00Z
2022,7,1,953,959,-6,1122,1148,-26,9E,1052,N330PQ,JFK,CLE,71,425,9,59,2022-07-01T09:00:00Z
2022,7,1,953,1000,-7,1056,1118,-22,AA,586,N833AW,LGA,DCA,46,214,10,0,2022-07-01T10:00:00Z
2022,7,1,954,959,-5,1158,1213,-15,YX,934,N821MD,LGA,IND,100,660,9,59,2022-07-01T09:00:00Z
2022,7,1,954,959,-5,1144,1202,-18,9E,1035,N491PX,LGA,MYR,83,563,9,59,2022-07-01T09:00:00Z
2022,7,1,954,959,-5,1124,1125,-1,9E,1190,N326PQ,JFK,ORF,48,290,9,59,2022-07-01T09:00:00Z
2022,7,1,954,945,9,1205,1204,1,B6,587,N510JB,JFK,PHX,270,2153,9,45,2022-07-01T09:00:00Z
2022,7,1,954,959,-5,1325,1319,6,B6,753,N639JB,JFK,SEA,345,2422,9,59,2022-07-01T09:00:00Z
2022,7,1,955,955,0,1155,1145,10,G4,686,209NV,EWR,TYS,87,631,9,55,2022-07-01T09:00:00Z
2022,7,1,955,955,0,1101,1115,-14,WN,749,N7814B,LGA,MDW,109,725,9,55,2022-07-01T09:00:00Z
2022,7,1,955,1000,-5,1255,1309,-14,AA,72,N339SU,JFK,MIA,153,1089,10,0,2022-07-01T10:00:00Z
2022,7,1,955,955,0,1248,1321,-33,DL,97,N172DN,JFK,SFO,326,2586,9,55,2022-07-01T09:00:00Z
2022,7,1,956,959,-3,1256,1312,-16,NK,247,N686NK,LGA,FLL,153,1076,9,59,2022-07-01T09:00:00Z
2022,7,1,956,959,-3,1219,1248,-29,B6,44,N923JB,JFK,SAN,303,2446,9,59,2022-07-01T09:00:00Z
2022,7,1,957,1000,-3,1352,1359,-7,UA,46,N67845,EWR,SJU,199,1608,10,0,2022-07-01T10:00:00Z
2022,7,1,957,1000,-3,1507,1500,7,HA,12,N390HA,JFK,HNL,623,4983,10,0,2022-07-01T10:00:00Z
2022,7,1,957,945,12,1224,1240,-16,WN,773,N449WN,LGA,TPA,133,1010,9,45,2022-07-01T09:00:00Z
2022,7,1,957,959,-2,1113,1121,-8,YX,925,N133HQ,LGA,ORF,51,296,9,59,2022-07-01T09:00:00Z
2022,7,1,957,1005,-8,1105,1127,-22,9E,1205,N668CA,LGA,PVD,33,143,10,5,2022-07-01T10:00:00Z
2022,7,1,957,1000,-3,1116,1125,-9,B6,166,N316JB,LGA,BOS,45,184,10,0,2022-07-01T10:00:00Z
2022,7,1,958,1000,-2,1256,1300,-4,UA,157,N17139,JFK,LAX,312,2475,10,0,2022-07-01T10:00:00Z
2022,7,1,958,1000,-2,1058,1114,-16,YX,1291,N232JQ,LGA,MVY,36,175,10,0,2022-07-01T10:00:00Z
2022,7,1,958,930,28,1212,1200,12,YX,1313,N217JQ,LGA,SDF,101,659,9,30,2022-07-01T09:00:00Z
2022,7,1,958,959,-1,1130,1125,5,YX,862,N732YX,EWR,ORF,46,284,9,59,2022-07-01T09:00:00Z
2022,7,1,958,959,-1,1111,1126,-15,9E,1143,N232PQ,JFK,ROC,53,264,9,59,2022-07-01T09:00:00Z
2022,7,1,958,959,-1,1124,1140,-16,9E,1206,N391CA,LGA,CHO,49,305,9,59,2022-07-01T09:00:00Z
2022,7,1,959,1000,-1,1109,1131,-22,YX,1277,N238JQ,LGA,BOS,38,184,10,0,2022-07-01T10:00:00Z
2022,7,1,1000,1005,-5,1129,1143,-14,UA,528,N497UA,LGA,ORD,117,733,10,5,2022-07-01T10:00:00Z
2022,7,1,1000,1000,0,1312,1304,8,UA,501,N2140U,EWR,SFO,310,2565,10,0,2022-07-01T10:00:00Z
2022,7,1,1000,945,15,1201,1152,9,B6,658,N806JB,LGA,CHS,92,641,9,45,2022-07-01T09:00:00Z
2022,7,1,1002,805,117,1315,1114,121,UA,474,N4901U,EWR,FLL,151,1065,8,5,2022-07-01T08:00:00Z
2022,7,1,1002,949,13,1258,1300,-2,B6,684,N547JB,JFK,MIA,153,1089,9,49,2022-07-01T09:00:00Z
2022,7,1,1003,959,4,1201,1156,5,YX,910,N127HQ,LGA,DTW,80,502,9,59,2022-07-01T09:00:00Z
2022,7,1,1003,945,18,1151,1151,0,YX,1267,N818MD,LGA,PNS,141,1030,9,45,2022-07-01T09:00:00Z
2022,7,1,1005,1010,-5,1102,1130,-28,9E,1112,N901XJ,LGA,ALB,30,136,10,10,2022-07-01T10:00:00Z
2022,7,1,1008,955,13,1208,1158,10,AA,655,N931NN,EWR,CLT,74,529,9,55,2022-07-01T09:00:00Z
2022,7,1,1010,1010,0,1128,1149,-21,9E,1167,N310PQ,LGA,RIC,50,292,10,10,2022-07-01T10:00:00Z
2022,7,1,1011,1010,1,1231,1225,6,AA,646,N982VJ,EWR,PHX,267,2133,10,10,2022-07-01T10:00:00Z
2022,7,1,1012,1021,-9,1311,1324,-13,NK,636,N649NK,EWR,AUS,194,1504,10,21,2022-07-01T10:00:00Z
2022,7,1,1012,1004,8,1224,1224,0,9E,1166,N131EV,LGA,CVG,92,585,10,4,2022-07-01T10:00:00Z
2022,7,1,1012,959,13,1304,1307,-3,B6,230,N665JB,JFK,SAT,198,1587,9,59,2022-07-01T09:00:00Z
2022,7,1,1013,949,24,1215,1205,10,9E,1241,N292PQ,LGA,GSP,87,610,9,49,2022-07-01T09:00:00Z
2022,7,1,1013,1020,-7,1324,1310,14,DL,89,N183DN,JFK,LAX,305,2475,10,20,2022-07-01T10:00:00Z
2022,7,1,1014,1020,-6,1238,1231,7,YX,919,N449YX,LGA,XNA,156,1147,10,20,2022-07-01T10:00:00Z
2022,7,1,1015,1016,-1,1241,1232,9,UA,191,N27511,EWR,DEN,224,1605,10,16,2022-07-01T10:00:00Z
2022,7,1,1015,1515,1140,1210,1712,1138,YX,1049,N432YX,LGA,CMH,75,479,15,15,2022-07-01T15:00:00Z
2022,7,1,1015,1025,-10,1406,1315,51,B6,512,N976JT,EWR,LAX,310,2454,10,25,2022-07-01T10:00:00Z
2022,7,1,1017,1020,-3,1126,1136,-10,B6,221,N970JB,JFK,BOS,41,187,10,20,2022-07-01T10:00:00Z
2022,7,1,1018,1020,-2,1130,1150,-20,YV,1368,N86316,LGA,IAD,46,229,10,20,2022-07-01T10:00:00Z
2022,7,1,1021,930,51,1320,1235,45,B6,131,N2086J,JFK,BUR,313,2465,9,30,2022-07-01T09:00:00Z
2022,7,1,1022,1030,-8,1225,1215,10,YX,860,N643RW,EWR,CLE,63,404,10,30,2022-07-01T10:00:00Z
2022,7,1,1023,1030,-7,1326,1324,2,AA,53,N103NN,JFK,LAX,306,2475,10,30,2022-07-01T10:00:00Z
2022,7,1,1024,1029,-5,1339,1317,22,UA,326,N16009,EWR,LAX,310,2454,10,29,2022-07-01T10:00:00Z
2022,7,1,1024,1010,14,1211,1220,-9,DL,317,N366DX,LGA,DTW,77,502,10,10,2022-07-01T10:00:00Z
2022,7,1,1025,1027,-2,1244,1242,2,DL,352,N323US,EWR,ATL,101,746,10,27,2022-07-01T10:00:00Z
2022,7,1,1025,1024,1,1245,1228,17,YX,814,N752YX,EWR,GSP,86,594,10,24,2022-07-01T10:00:00Z
2022,7,1,1027,1027,0,1206,1205,1,UA,518,N73270,EWR,ORD,112,719,10,27,2022-07-01T10:00:00Z
2022,7,1,1027,1030,-3,1152,1206,-14,AA,112,N950NN,LGA,ORD,117,733,10,30,2022-07-01T10:00:00Z
2022,7,1,1028,1029,-1,1157,1150,7,UA,519,N440UA,EWR,BOS,45,200,10,29,2022-07-01T10:00:00Z
2022,7,1,1028,1559,1109,1310,1911,1079,DL,172,N185DN,JFK,LAX,313,2475,15,59,2022-07-01T15:00:00Z
2022,7,1,1028,1029,-1,1203,1224,-21,9E,1135,N914XJ,LGA,CLE,63,419,10,29,2022-07-01T10:00:00Z
2022,7,1,1029,1030,-1,1205,1139,26,YX,852,N631RW,EWR,SYR,37,195,10,30,2022-07-01T10:00:00Z
2022,7,1,1029,1030,-1,1340,1355,-15,B6,116,N980JT,JFK,SFO,328,2586,10,30,2022-07-01T10:00:00Z
2022,7,1,1030,1032,-2,1130,1200,-30,9E,1107,N904XJ,LGA,SYR,38,198,10,32,2022-07-01T10:00:00Z
2022,7,1,1031,1035,-4,1249,1310,-21,WN,282,N927WN,LGA,ATL,109,762,10,35,2022-07-01T10:00:00Z
2022,7,1,1032,1040,-8,1154,1147,7,YX,868,N729YX,EWR,PVD,33,160,10,40,2022-07-01T10:00:00Z
2022,7,1,1033,1030,3,1332,1345,-13,B6,609,N965JT,JFK,FLL,157,1069,10,30,2022-07-01T10:00:00Z
2022,7,1,1034,1030,4,1407,1428,-21,B6,739,N706JB,JFK,SJU,191,1598,10,30,2022-07-01T10:00:00Z
2022,7,1,1035,1036,-1,1406,1323,43,UA,514,N27252,EWR,IAH,207,1400,10,36,2022-07-01T10:00:00Z
2022,7,1,1036,1040,-4,1152,1220,-28,9E,1075,N331PQ,LGA,BGR,53,378,10,40,2022-07-01T10:00:00Z
2022,7,1,1037,810,147,1156,932,144,B6,43,N229JB,JFK,ROC,49,264,8,10,2022-07-01T08:00:00Z
2022,7,1,1038,1025,13,1405,1322,43,B6,30,N588JB,JFK,TPA,147,1005,10,25,2022-07-01T10:00:00Z
2022,7,1,1039,1005,34,1206,1129,37,UA,525,N478UA,EWR,IAD,38,212,10,5,2022-07-01T10:00:00Z
2022,7,1,1041,2000,881,1318,2311,847,YV,1370,N86347,LGA,IAH,186,1416,20,0,2022-07-01T20:00:00Z
2022,7,1,1044,1025,19,1311,1257,14,YX,1274,N222JQ,LGA,OMA,160,1148,10,25,2022-07-01T10:00:00Z
2022,7,1,1046,1050,-4,1411,1344,27,UA,653,N17264,EWR,TPA,130,997,10,50,2022-07-01T10:00:00Z
2022,7,1,1046,1050,-4,1229,1222,7,NK,224,N664NK,EWR,PIT,54,319,10,50,2022-07-01T10:00:00Z
2022,7,1,1048,1021,27,1154,1154,0,9E,1147,N606LR,LGA,BTV,41,258,10,21,2022-07-01T10:00:00Z
2022,7,1,1049,1055,-6,1311,1311,0,B6,538,N629JB,LGA,DEN,223,1620,10,55,2022-07-01T10:00:00Z
2022,7,1,1050,1050,0,1329,1342,-13,DL,477,N101DQ,JFK,MCO,130,944,10,50,2022-07-01T10:00:00Z
2022,7,1,1050,1045,5,1313,1317,-4,F9,438,N380FR,LGA,ATL,107,762,10,45,2022-07-01T10:00:00Z
2022,7,1,1050,1059,-9,1204,1229,-25,NK,215,N621NK,LGA,BNA,101,764,10,59,2022-07-01T10:00:00Z
2022,7,1,1050,1655,1075,1325,2013,1032,DL,83,N3745B,JFK,SAN,310,2446,16,55,2022-07-01T16:00:00Z
2022,7,1,1052,1030,22,1206,1200,6,YX,1356,N244JQ,LGA,DCA,42,214,10,30,2022-07-01T10:00:00Z
2022,7,1,1052,1050,2,1226,1211,15,YX,821,N747YX,EWR,BUF,50,282,10,50,2022-07-01T10:00:00Z
2022,7,1,1052,1100,-8,1302,1310,-8,9E,973,N923XJ,LGA,CLT,76,544,11,0,2022-07-01T11:00:00Z
2022,7,1,1053,1100,-7,1315,1325,-10,YX,1270,N224JQ,LGA,IND,95,660,11,0,2022-07-01T11:00:00Z
2022,7,1,1054,1100,-6,1337,1353,-16,B6,162,N942JB,JFK,LAX,312,2475,11,0,2022-07-01T11:00:00Z
2022,7,1,1055,1100,-5,1301,1311,-10,DL,299,N371NB,LGA,MSP,146,1020,11,0,2022-07-01T11:00:00Z
2022,7,1,1055,1059,-4,1323,1324,-1,YX,1324,N246JQ,LGA,MCI,154,1107,10,59,2022-07-01T10:00:00Z
2022,7,1,1055,1100,-5,1208,1233,-25,YX,1342,N203JQ,LGA,BOS,47,184,11,0,2022-07-01T11:00:00Z
2022,7,1,1057,1100,-3,1242,1238,4,YX,1360,N213JQ,LGA,BNA,107,764,11,0,2022-07-01T11:00:00Z
